,date,lat,long,pano_id,name,pano_yaw_deg,tilt_yaw_deg,tilt_pitch_deg
2679,2018-09,42.952146500000005,-87.9612363,A2u0MfCefQBtZ0HLkZwIrg,12421,90.1,85.189995,2.1599998
2680,2011-09,42.93562199803576,-87.96222002565183,0hi0mYrqRgu9NqgQfvX7bA,12422,213.48,-63.53,2.05
2681,2011-09,42.93463386599471,-87.96224545386555,ZfI1VEVczy-vVRSfjPDlVw,12423,223.76,-68.68,2.1699998
2682,2011-09,42.9323214,-87.9627173,JJLx52IQKujdQxVfJgl-dw,12424,222.29999,-113.799995,1.27
2683,2011-09,42.93676077687822,-87.96274958443689,paRwrb2D5xuSQfOV7t3Y3w,12425,124.229996,-156.79,1.9799999
2684,2012-08,42.980834,-88.0507593,CF6-UEIPQ8KT5Jts-uPcuA,12426,89.479996,103.759995,0.96999997
2685,2017-07,42.97873893755461,-88.05073223937558,UGlTcrZzRK38mO5UB-qruA,12427,313.44998,50.289997,0.59999996
2686,2017-07,42.97871132412136,-88.04944775339571,DCCx8ZhJ04oPdpER7kRhnw,12428,242.59,74.08,2.74
2687,2017-07,42.979511499999994,-88.04934770000001,H4TQYJoiNvGtM4K5jlXt2w,12429,209.73999,76.1,1.76
2688,2019-06,42.9423851,-87.99445300000001,g42ty_Koa3Qb-9k5x3qayQ,1243,270.47,95.89,1.37
2689,2014-09,42.96664541556896,-87.97832877423686,84k9F6X7y2jCkQE__oziLg,12430,91.64,74.6,0.65999997
2690,2016-10,42.975754810921536,-87.97804333185319,J-Gtt9rK4b7mf0bO_PdhDQ,12431,318.22,-113.899994,3.81
2691,2014-10,42.96471270000001,-87.9783743,O5gna0gaBW64wCfIsrtbZA,12432,181.48999,114.979996,1.42
2692,2019-05,42.96198703321173,-87.97845549263448,sbQrOUDXxGGhLXtbVRylJA,12433,0.84999996,148.78,0.24
2693,2019-05,42.9617174,-87.9784683,-9_DYmGcYjgBiWask01w4Q,12434,0.95,-123.579994,0.64
2694,2014-10,42.964663158131245,-87.97837575808846,eQU1qX5H2Ba0p5Zp9mhmzw,12435,46.7,172.53,1.53
2695,2017-07,42.98016623755243,-87.97800835612823,k1zhrb7KDZA0zs3tRY3aRg,12436,71.59,61.14,2.12
2696,2015-10,42.9775346,-87.9780455,QMCWpvhrdHEs5bp475OZEg,12437,0.12,-78.17,0.48999998
2697,2014-10,42.96758443274533,-87.97836770932552,y7WXITCPO5HjExqucmLOcg,12438,181.04,52.649998,0.97999996
2698,2014-10,42.95940116112795,-87.97854718601269,f_eoXT7DSrEyu8V8DPqz_A,12439,132.15,17.289999,2.59
2699,2016-10,42.944872885626566,-87.99414882701845,lghjtRQ1eHm4HsSFsLVcsQ,1244,89.75,97.909996,3.27
2700,2017-07,42.981100025162924,-87.9780007859882,gWIUBoYdbLy_eDm1j1PaSg,12440,133.48999,65.02,2.58
2701,2017-07,42.97390514221615,-87.97818305587559,u2GuJnP-n3jn_EZdwhwz4Q,12441,326.3,-85.259995,2.08
2702,2015-10,42.969792682471116,-87.97821509584215,YmiN8Ja1p93TbJcX8qCLbw,12442,59.92,-37.989998,0.29999998
2703,2011-10,42.96641974893009,-88.03652910825407,Wtzm4HZmzrxEpxtz3xW1Rw,12443,89.049995,108.96,2.55
2704,2007-07,42.944686367234226,-88.0518630554179,80LNbp5-_a1SA-gkRp5CnA,12444,180.3,159.51,8.12
2705,2011-08,42.9455495,-88.05206170000001,WJAw_mUrv1ijKb5eUISNlw,12445,358.62,89.049995,4.2599998
2706,2011-08,42.95191800685289,-88.04310410389839,Ds_bFuIi_K8UJnlFRB9DRQ,12446,267.56,-148.09,3.4199998
2707,2016-10,42.946470700000006,-88.05033929999999,JiveIDXcYUmzth2CLGPWsQ,12447,178.23,104.96,2.79
2708,2018-09,42.944670135900324,-88.05038271756528,3aIZDxp-9oRFOg1uy-4s-g,12448,216.45,-1.04,1.8499999
2709,2011-09,42.943222,-88.0504147,dwK2uaquPcx_zzZXdac4zg,12449,180.09,-133.48999,1.6899999
2710,2019-06,42.942377,-87.9936359,Q5IqvBf72BEzJElsKuRFvw,1245,270.33,127.03,1.65
2711,2011-09,42.9440121,-88.0503975,G_lJuNO_dLcx-hnEOD_DCw,12450,268.93,-45.32,1.9499999
2712,2016-10,42.949114,-88.050387,GtlmqguTMvOAIugZSJCdhA,12451,218.03,139.73999,1.66
2713,2011-09,42.939212833489535,-88.05051867132696,a_rM_Cg0V4rKZzsLDhn0mA,12452,178.42,-163.20999,0.71
2714,2011-09,42.9408242,-88.0504809,NzWaZRWqEoPHB7fq6T_5dw,12453,180.29,-120.06,1.36
2715,2011-09,42.942416955315494,-88.05044686159971,XhQBsFu82JhKkpbO3IgMsg,12454,87.939995,125.86,2.33
2716,2011-09,42.94002332819565,-88.05050689938388,aDNRGO1hjCBacaEV9Jk8Cw,12455,273.13998,0.099999994,2.36
2717,2011-09,42.9416218,-88.0504494,KLxvqpnHrxgJNFAmm5BENQ,12456,89.009995,162.89,0.77
2718,2016-10,42.945552,-88.0503707,b6NelKy9Xv1U9SySzmEKlQ,12457,180.67,122.409996,1.92
2719,2011-09,42.9392179,-88.0497507,7pYbNt2bqXwn1wkHUpU7NA,12458,268.68,-44.82,1.42
2720,2014-10,42.966661075238704,-87.97337118985931,2bYjvAaBv2LWX2A5a4hKYg,12459,90.82,-134.27,1.13
2721,2019-06,42.942373499999995,-87.9932178,2kkl9lolVlBhuvaA46BZ-A,1246,270.91,153.12,1.16
2722,2014-10,42.964677098624655,-87.97339495177894,Uj1o0UDiNmwlBpbgWQshNQ,12460,89.479996,-55.34,0.79999995
2723,2016-10,42.9632198,-88.0121975,EzvCSy5FAwhZaBmgdD4eZA,12461,278.46,68.28,0.87
2724,2018-09,42.96250070000001,-88.0109479,DeekySKODhFHO0QSpUaA5g,12462,83.82,58.43,3.9399998
2725,2019-06,42.950305814378474,-87.9504634462876,EmYJWuJBGf4pMoLd0WCWHQ,12463,271.25998,-22.75,0.41
2726,2016-11,42.9467494,-87.9505603,sSA56-EonH3mZFsqLUAFfA,12464,141.86,-1.15,1.81
2727,2011-06,42.94852370331504,-87.95049957396311,ny29yuH2-dCD7XRvtOJsnw,12465,90.439995,142.68,2.51
2728,2019-05,42.97395049643136,-87.96081551103094,SJzU9s4EdM1JOEXYC2uJBg,12466,89.89,-6.3999996,2.44
2729,2018-09,42.9605302,-88.06735090000001,0lYZCvF6yjOENUtFHtPZzA,12467,142.62,82.75,2.58
2730,2016-10,42.96155182038453,-88.06742319429587,iNa2sAGjiWDbpkL-B8knNg,12468,110.22,95.59,3.03
2731,2018-09,42.9520579,-87.99998509999999,LbuphA4Cmdg5EWte30-BIA,12469,89.7,58.32,1.9699999
2732,2007-07,42.9425204627323,-87.99838911127735,0l46h72sHrIr19tzYC5uQA,1247,217.87,-155.29,9.0199995
2733,2015-10,42.953822902903035,-88.00033918937734,0D9rNzDvkC0YX7gRcRYOMw,12470,17.16,42.879997,2.31
2734,2015-10,42.976626700000004,-87.97342440000001,x14JkIRIsHcWQWysElwzTw,12471,143.28,10.2699995,1.63
2735,2015-10,42.98116535009163,-87.97295057499053,RNZGQ94QjHRmKovYL_aHrA,12472,269.5,-177.68,3.48
2736,2015-10,42.978723200000005,-87.9733791,p3e3mkx0MwQXpAup4woflw,12473,250.15,-112.899994,1.4499999
2737,2015-10,42.97815557520391,-87.97364260350784,CS-HEt2SrsV43jjqUjICag,12474,181.26999,-153.34999,2.78
2738,2014-10,42.96664539400215,-87.98153353726765,0a2_XxxbzoVwrNzG_2kb3A,12475,122.09,65.049995,0.81
2739,2014-10,42.96556965239065,-87.98151741364657,NSWZKYiIYji_AfTpHa7kHQ,12476,271.06,-5.95,1.39
2740,2019-05,42.9617244,-87.97719479999999,mZ68w8pXWFyqd-6T1XwOFA,12477,359.13,26.5,3.37
2741,2007-07,42.95934895797071,-87.97725501861763,UgEmxy-p2tuPFbX6nrhA0w,12478,49.84,18.15,8.36
2742,2019-06,42.862101322646495,-87.93268136451313,ZRRqiprPNCh3Y3auG2izyg,12479,148.12999,13.08,0.69
2743,2016-10,42.944852833987476,-87.99818172532105,Rp7umcB0SjKAo8ukAsvuKw,1248,89.36,103.09,1.29
2744,2019-06,42.859865177220314,-87.93274193480767,8pI3rgxwpJB6sojsA19BYg,12480,184.23,-52.6,0.39
2745,2019-06,42.850562970652746,-87.9329241152174,kKWF_GSRTQBAxMoTAotTRQ,12481,180.40999,20.84,0.97999996
2746,2019-06,42.9226666820843,-87.93054124179113,MOucKM3umRZgksK1ngjbGw,12482,178.08,137.05,1.4
2747,2019-06,42.923811799999996,-87.9305229,0C-V06m2iNm-LrJzWLuHjA,12483,225.56,-66.56,2.45
2748,2019-06,42.901687202420256,-87.93125981969683,Bxrczn1lSq1l9HXQi-Uv6g,12484,182.01999,-49,2.73
2749,2019-06,42.930228762523775,-87.92993921738069,Eww3-E9ejtYmdpc0XIHDxw,12485,13.45,-118.04,0.64
2750,2019-06,42.855956799999994,-87.93284270000001,f-ZikzpQV7BT3Z0Y-umPOA,12486,180.90999,77.33,1.0699999
2751,2016-10,42.8942497,-87.9315505,6g6FjRjV3kbpTV074dnC9w,12487,1.63,-14.299999,2.31
2752,2019-06,42.88023704093274,-87.93201043905725,Djh2nNRkrlx2QebU3XWMBQ,12488,55.829998,-131.59999,1.36
2753,2019-06,42.92479387433779,-87.93044764336146,K_GeLbZaXWMw7doN7zA82A,12489,181.29,143.08,1.54
2754,2011-08,42.9468497,-87.9995889,_yVg2wRdS-hnr5oC7mt8Sg,1249,162.66,152.03,3.6899998
2755,2019-06,42.91629600871436,-87.93073520831436,OZ7yqnJmvGcb1oxV7h8Pig,12490,220.95,96.909996,0.59
2756,2019-06,42.884203454992864,-87.93190911606371,SPBfy69TDnwUm7kXQ4-Gsw,12491,1.78,-149,1.64
2757,2019-06,42.85786111217698,-87.93284330160475,mAVBMVL63DWB0jEv5NBVFg,12492,134.73,-166.31999,0.78
2758,2019-06,42.8630586,-87.93265840000001,ZVWBe5Gv5Hw4wqnPZa6bDw,12493,180.9,12.179999,1.17
2759,2016-10,42.893209000000006,-87.93158299999999,dL6brI0DP8IgaNWLKxevcQ,12494,1.36,-37.41,0.71999997
2760,2019-06,42.88574822605216,-87.93184191861435,FHAao3A93TSqce8UYurm4w,12495,24.3,-35.88,2.55
2761,2016-10,42.8970263,-87.93143959999999,jqJcrEKQVmeBvGQqEs6qIg,12496,1.75,-46.899998,1.5899999
2762,2019-06,42.887040999999996,-87.9317858,bhrLTb6TPpmq7eToo24w-w,12497,321.91,-29.38,0.69
2763,2019-06,42.8823202,-87.93198559999999,pXZDhEsipXM3qA4mySHOfQ,12498,1.61,-168.98,0.74
2764,2019-06,42.925162442163355,-87.93043311718769,kDlNGCjMjrhSGKZSTYw_rw,12499,141.37,171.28,1.75
2765,2017-08,43.0459945,-88.0155684,u1tzb770abX-PMCun5RU_w,125,13.7699995,25.99,1.35
2766,2011-06,42.95103127661093,-87.95873838782983,EQ_qkJchv8aem5a_BIwQrg,1250,179.9,-167.67,2.69
2767,2018-09,42.90176730165528,-87.94128526128858,mCp_lDChYyRZCkWdwPa-rg,12500,203.37,-102.11,2.31
2768,2011-09,42.880265,-87.94208,4UwGuJyHFmCUef9dVYIsMg,12501,350.94998,-33.719997,0.48
2769,2011-08,43.027452441331654,-88.02622138854376,Sgc1fTb_yEU1GArgd8nExQ,12502,150.15,-120.49,3.6699998
2770,2011-08,43.027421941933135,-88.02926978081446,05GYThhQ1HF26c2KYdnA_w,12503,201.15,-92.9,3.02
2771,2011-10,43.023773299999995,-88.0292572,F4GcFabI0W3DDrJYX_hyuA,12504,268.77,-54.21,2.31
2772,2015-10,42.98645662440163,-87.96670995744205,dCRXMcdTqzSpzBOaaLLnhw,12505,113.899994,-93.99,0.88
2773,2015-10,42.98837931927388,-87.96661603872722,xHiNza8ZdGMsAkmLV0ScmA,12506,331.63998,-130,3.34
2774,2015-10,42.9864875,-87.9642475,bH6qFlDEqoBwuzwPCfW81w,12507,127.99,-63.18,1.38
2775,2015-10,42.99026129679864,-87.96417273827318,N6NDJ6bgyf8lw5v5iUnarQ,12508,89.32,-174.23999,0.17
2776,2018-08,42.988393772756034,-87.96418653974408,8Dp9kQU0ooHOVm5gdDTw5g,12509,270.02,-116.27,1.31
2777,2011-06,42.95103127661093,-87.95873838782983,EQ_qkJchv8aem5a_BIwQrg,1251,179.9,-167.67,2.69
2778,2017-08,43.03033734742911,-88.00735796878797,qLVfngiIImlzPDHWg6Splw,12510,181.25,121.52,1.9799999
2779,2015-10,43.02959361732152,-88.00726608720821,ClTZOgQ6zVounKfFCsbwyQ,12511,78.81,-95.159996,2.6799998
2780,2016-11,43.0204182,-88.00733790000001,hHMlVSKRUx3JG3-cLk9n0w,12512,180.94,118.67,0.81
2781,2015-11,43.02765601713707,-88.00721158841951,nTu5Ovl01xK-kD9BG0XRdw,12513,111.11,-4.49,6.85
2782,2016-11,43.02408180778789,-88.00726657406055,4lqVi4Aty-J3ODCT8LtYrA,12514,291.06,75.27,0.53
2783,2011-08,43.01828305999628,-88.00732090114653,o0vEhEPaglj70xwv1LBM5g,12515,302.57,-3.1299999,0.85999995
2784,2017-08,43.02871027915412,-88.00730085156502,wUlU8o3OlVpZSJyfO0PPCQ,12516,181.03,149.61,2.49
2785,2017-08,43.022311213185176,-88.00723842043881,SpAuczEQE6lKg_Jm86PG4g,12517,117.119995,28.38,1.05
2786,2016-11,43.0185205,-88.0073629,5VHhp_CIqK4kxqlwhh-Ekg,12518,182.51,109.54,2.18
2787,2014-09,43.018189,-87.9617763,SRHez2rZ_jJ7hd_N4ivLqQ,12519,187.45999,74.03,2.07
2788,2019-06,42.96122063431386,-88.00838883310362,FlBm0eMjxCjfdxOVfT7LkQ,1252,180.53,20.55,2.3999999
2789,2014-09,43.0198274,-87.9617072,tHsc6wUr-ciboeD-48kdUg,12520,180.25,36.39,0.64
2790,2018-11,43.0102381,-87.9613795,OaCz17K2fOyjaxT70hgVgg,12521,89.34,29.849998,0.85999995
2791,2014-09,43.0150737,-87.9619376,Q8zDzWUq9IakEaIOWiiggQ,12522,234.48,175.37,1.11
2792,2016-10,43.0111721,-87.96106479999999,r_-F1NZdGl5VGmTaH_1PRw,12523,15.95,-40.93,1.37
2793,2014-09,43.01773006644505,-87.96179049382731,Hot2C0YGrM1qOs9bHsDD2A,12524,181.86,85.9,1.35
2794,2014-09,43.01901528238455,-87.96174355830429,Xp8igMG-hJ8wBFz2FuCyyw,12525,87.369995,-2.19,0.26
2795,2017-08,43.01405918317901,-87.96201831151087,UV2WbQDbfeLezCCZnreJvA,12526,184.93,137.66,1.99
2796,2017-08,43.0159776,-87.9618784,GVF5iQAsXeBZOnuPocAGuQ,12527,181.64,8.139999,0.59
2797,2016-10,43.012337200000005,-87.9615627,At7fqUb1LdzffRtz-eGVIg,12528,333.52,-92.78,3.1499999
2798,2017-10,43.016903090791594,-87.96182975573531,2Y-MdXyjzhkn3R0ERmc4vw,12529,90.35,27.32,1.14
2799,2019-06,42.97904703990612,-88.04069025630241,RBXUYgx6Kr2ThNgoNDmgKQ,1253,59.87,-50.89,1
2800,2017-08,43.015953,-87.9661353,jYSJ9CvNA4b_vBJoIIZWLg,12530,272.19,47.489998,1.03
2801,2017-10,43.0168875,-87.966144,xyLmgsZiV2M275957U9yog,12531,90.03,29.679998,1.7099999
2802,2017-08,43.0189899,-87.96431199999999,_qefiUYLY8O8sAEftYav7w,12532,159.4,106.95,1.22
2803,2017-08,43.0159654,-87.9648224,1wekJQ8RfWTEpqroEqhesQ,12533,274.28,88.39,1.23
2804,2017-10,43.0168811,-87.9647628,5llqkIpGZn8lzJ-15Y9uCQ,12534,90.619995,85.96,2.82
2805,2017-10,43.02738555056875,-87.91400327892498,0MjH7LW_XnTQvMew9AR5_A,12535,329.91,-92.409996,0.53
2806,2017-08,43.025263406513346,-87.91398062826302,DXUjuwxdVz6-I4ar3EVaKQ,12536,236.87999,-168.36,1.37
2807,2017-08,43.010002974880564,-87.91395309420881,WyOHqV15dJBEzEdTHS5I0A,12537,177.20999,7.16,1.0699999
2808,2016-11,43.0191036,-87.91402590000001,QWxfk9uIm7TCJiNdjGddRg,12538,231.76,-173.66,1.35
2809,2016-11,43.0180445,-87.91401529999999,meynJAvbUfrgIrSmGk1GMA,12539,180.34999,-91.979996,2.5
2810,2011-09,42.935018362181104,-88.05731980578419,yL4N6kzhLWVoQUfmA783Kg,1254,320.43,7,1.74
2811,2017-08,43.011071933324146,-87.91395908935438,mkjwiVkj0ALhVSp4O29TUQ,12540,181.18,-112.24,0.79999995
2812,2016-11,43.0160279,-87.9139959,OEwn_8wQJPF8x7GXUINUsA,12541,32.85,-64.159996,5.31
2813,2017-08,43.022184963107435,-87.91399130230343,e257n1zzaFNqnp-xvea8jQ,12542,301.72998,-109.549995,1.31
2814,2017-08,43.026348258220644,-87.91401275264563,YvAkwEg0IIUch99UTf6czQ,12543,1.0799999,-46.26,2.18
2815,2017-08,43.024184517690884,-87.91402608755578,pbXPsSEKrYdyQZ7TI9q9Bw,12544,181.31999,-134.34,0.65999997
2816,2016-11,43.01417676516162,-87.91398188945566,EZH-liEIC-hs4CeisDR49g,12545,168.45999,-117.14,1.3
2817,2016-11,43.012285954768345,-87.91399362914355,3enAYAJZ-fVxI_e3tCvHBA,12546,89.229996,-73.82,0.75
2818,2018-09,43.0170395,-87.914019,OiwlYMBpU7BMI7byOImwBA,12547,268.25,-127.71999,1.88
2819,2016-11,43.0211505,-87.9140554,UNUsGb1tFJxl41SD-VEgKw,12548,270.99,-60.989998,2.02
2820,2017-08,43.0201152,-87.9140452,KQmqieBK0WIxVh4qrvaNnQ,12549,90.159996,87.65,0.85999995
2821,2011-09,42.93252746750389,-88.04270764346016,kA5MVKsExkHO8X7r1VVnag,1255,227.45999,-127.869995,1.24
2822,2018-09,43.0294123082133,-87.91393410213966,sFYsW3SnGhPgEmzeBFK1Nw,12550,262.8,158.51999,0.78999996
2823,2018-09,43.0283751,-87.9139779,q8SUsA9cJ28WqVKxgm4oSQ,12551,144.98,-164.3,1.38
2824,2017-10,43.016911968667785,-87.95756113506854,RWWvhV27sdt4wN6EeNVB1A,12552,89.89,56.05,1.24
2825,2018-11,43.010281299999995,-87.9577062,c-iG9uB7-AbJ5zLBGTb5RQ,12553,89.759995,-23.289999,1.29
2826,2018-09,43.0150973,-87.957567,74HNCEQcad1Iw6f_VeDuWw,12554,181.43,-161.39,0.78
2827,2018-09,43.0048123,-87.957825,h5r0EPsE3gla2WGrLOlttQ,12555,1.35,23.15,0.78
2828,2018-09,43.006636348126385,-87.9577872982208,bNie5ebxyMDkr8DvPuR7tA,12556,1.93,-7.5099998,0.66999996
2829,2017-08,43.00120795384531,-87.95802153071848,sQsOh3tejjkhM2YUBizvUQ,12557,275.53,169.76999,2.1399999
2830,2018-08,43.002999081046546,-87.95791773172306,X7jlMsAlTzTU7FdTpzQL-g,12558,85.75,33.71,1.12
2831,2018-09,43.014108196097574,-87.95759042691566,6fE1dQw_TaqGHgXN5LSLRQ,12559,181.73999,-142.19,0.099999994
2832,2011-08,42.9501427,-88.0329821,L4l_0kE0Y_prNfiYx4BIqw,1256,4.06,140.02,2.98
2833,2018-09,43.0124117126401,-87.9576439544417,dFuaOzxAR4AeLeyFH_6Tng,12560,175.51999,124.29,1.48
2834,2014-09,43.0084555710169,-87.95773999626567,kgSrZ9O277GaM8E8OwDLTw,12561,270.33,-138.58,0.37
2835,2015-10,42.995826655225756,-87.95311986970077,FwQrBkuxyYyr6nYufcf4-Q,12562,268.66,41.09,0.9
2836,2014-09,42.99946589818875,-87.95293361385946,OUZZwTwUGHim1hHCMsliqQ,12563,299.38,-119.829994,1.5799999
2837,2018-11,43.01035046454443,-87.9527540642237,kYqovx2OPI2XCWFV84fpWw,12564,88.21,-67.03,1.02
2838,2014-09,43.00488292789315,-87.9529161005196,gENaabNAAlnbJssQ5Ao4nQ,12565,88.79,104.09,1.9
2839,2014-09,43.0067101,-87.9528826,bbrx61CisVQxWPPYHW4IMg,12566,269.44,62.539997,0.53
2840,2016-11,43.015965895298564,-87.95266696733809,d_6r0a7RLCDSHG6tkpw16g,12567,181.72,-138.62999,2.28
2841,2018-09,43.00310215935938,-87.9529489742281,GxYhB0MBMlO80--1hPQ1nw,12568,269.68,-170.51,1.35
2842,2011-06,43.01909040277064,-87.952571626578,cUmwrlrnmXAFVgWi2j1nqQ,12569,179.65999,-130.48999,2.44
2843,2011-09,42.93123004143063,-87.96733081310802,RMFFYnIZ8WP_j0jSxQts-w,1257,179.31999,-145.34999,2.56
2844,2014-09,43.014103600000006,-87.95272469999999,5cT_yN-XUUKO3LiWThiXHg,12570,271.11,-34.829998,2.49
2845,2016-11,43.017771999999994,-87.9525782,oUTxYQyKUrXmuWsu00o3oA,12571,180.42,-81.6,1.66
2846,2014-09,43.001272612149535,-87.95295295024343,QIM2VEdikSQhDVBS7Jqudg,12572,1.92,-159.94,1.25
2847,2014-09,43.01247978833453,-87.95273275190122,-yQl02AWEeXRrrMIddIe6Q,12573,88.18,-58.94,0.85999995
2848,2011-06,43.0238279,-87.95261049999999,nK9a6Hi-SqrKfoPvTJUTgg,12574,83.17,-157.29,1.36
2849,2014-09,43.00852650249785,-87.95284520200893,CUcNN2nwuNWJ1tjP3nd8Ag,12575,1.66,-164.14,0.45
2850,2017-10,43.01693657188159,-87.9525865312745,yEMrp7oqZpxKCc4yNaS7uw,12576,89.57,-71.35,0.71
2851,2018-08,42.9958631,-87.9493993,PENquuYMICmeyDUQmlVtOA,12577,267.86,-50.17,0.82
2852,2014-09,42.999520000000004,-87.94934599999999,dlGO5p_r6QQlbGUQ1n4ToQ,12578,1.87,-139.37,0.96999997
2853,2014-09,43.0103989,-87.9492479,jP3Ugc49LimZnvBA9W3z0w,12579,358.19,33.52,2.59
2854,2011-09,42.93198530153742,-87.9673117748081,MEvPiDogv_y_rh9ROWQpSg,1258,92.22,-139.43,2.01
2855,2014-09,43.00492514694601,-87.94933378572229,uVNyTbr4hZDsflEQxXmmEA,12580,89.49,60.109997,1.56
2856,2016-11,43.006755299999995,-87.94929570000001,RF7cw-BcBpF9iOqUMLOQ0w,12581,359.83,89.9,0.65
2857,2014-09,42.99772906981034,-87.94937756506887,pjgffkpk_MXHo2Wf_6qSNQ,12582,359.3,22.59,0.39999998
2858,2018-09,43.00315,-87.9493027,KSkQojCZR9KBIy1alcS8Pg,12583,269.16998,-128.22,1.92
2859,2018-08,43.0013342,-87.9493471,cyg0WVAIQmWkNHToDv1syg,12584,153.54,68.49,1.64
2860,2016-11,43.00857872550951,-87.94921710765041,wbCAoTp7j3oDsIccqJhP4A,12585,52.649998,62.07,1.36
2861,2017-08,43.0103805,-87.94511,xgLi5tB18Ddzn_H2kXnV6g,12586,91.799995,7.3599997,3
2862,2015-10,43.00490264894711,-87.9452024224328,3gnleQmHF7_A-JX3zjT9gA,12587,0.32,-43.719997,0.88
2863,2014-09,43.00673655272997,-87.94522108413679,3alBKjM6mrfvvgJYuPw39Q,12588,270.34,-6.6099997,0.78
2864,2018-09,43.00312720000001,-87.9452168,hbcIeJ6r2-_HV5gTQavscA,12589,272.08,-170.15,0.96
2865,2011-09,42.93039929809343,-87.96734454706458,VbqWEdbx1x4wrBdkJxCVSg,1259,269.43,-111.619995,1.9799999
2866,2015-10,43.0190826,-87.94501009999999,7mX3ZYegDEcT_rSltFN25w,12590,358.74,-89.659996,0.52
2867,2017-08,43.01412449467108,-87.94504458709952,xgMysQck9LW-5VPBLbY9rg,12591,34.41,-158.14,1.01
2868,2015-10,43.021111720393975,-87.94499828391882,2K9CL3ETv4_PiY7j8zCEzg,12592,269.12,-137.59999,1.91
2869,2015-10,43.015995099920104,-87.94503860453196,SbxcUWN6aPBMi8nS0WRkyw,12593,359.97,63.609997,0.88
2870,2017-10,43.012486100000004,-87.94506690000001,9Hgram0oRcGX1-GO7vTZow,12594,90.82,77.82,3.4199998
2871,2018-11,43.0092684,-87.94513420000001,V0GYiqaXASMbHdcBNYt9yw,12595,92.159996,44.62,1.56
2872,2016-11,43.02419131011943,-87.94500633355294,M-2jR23-MHp3EOaCQ3qF6g,12596,270.74,-135.67,2.83
2873,2015-10,43.008557937888604,-87.94513569591965,SgwpaV4IOpwVSDfPQ0sADA,12597,181.01,151.76,0.48
2874,2014-09,43.011303219807914,-87.94508758579686,voStAngEE06IUVo4YnYJtw,12598,89.84,53.059998,0.39
2875,2017-08,43.0169985001121,-87.94501691723532,G77qWWNZP3b86e3nKGQV_A,12599,90.329994,32.89,0.94
2876,2011-10,43.045998171995066,-88.01514223401091,_ZTPTy-8Kzv5PqTnC-kBig,126,274.85,-30.64,0.77
2877,2011-06,42.94635146065679,-87.9614165632012,eREKtuSQA3fu4O_wBg-Z7A,1260,43.7,27.689999,2.29
2878,2015-10,43.01349844299682,-87.93525996414822,XFFO-BHwFESeOJu8ixyE7w,12600,20.529999,119.259995,2.19
2879,2015-10,43.01236947323475,-87.93533168692497,keFFYIg9a0dqa-cIhwIbJw,12601,1.1999999,151.59999,0.099999994
2880,2015-10,43.00475336225347,-87.93684171347665,8qDGq3bN74HqKvcRD8JBuw,12602,0.64,-31.49,0.95
2881,2015-10,43.01025004214679,-87.9366482077422,A0znePHXSvZeTwN6MWKcAA,12603,270.61,-39.62,0.099999994
2882,2016-10,43.006586009112794,-87.93672861023094,2gDJ61RwXF9hIVlJAm9smQ,12604,90.21,75.93,0.9
2883,2015-10,43.009910235729095,-87.9366916463041,TtLTOSYP6qNhc0tiBxmasA,12605,161.53,83.63,1.81
2884,2016-10,43.007402,-87.9367559,2Px3tX_tbc4L_rwoIJ21FQ,12606,220.62,-153.9,2.62
2885,2018-09,43.00299540066699,-87.93686648285886,kQatZZk0OmWkwSzjuQqu3w,12607,272.97998,-139.47,1.1
2886,2018-11,43.00842904842699,-87.9367292066557,eN0U08oN7xIeu_n0EIhFrg,12608,92.99,128.81999,0.7
2887,2012-08,43.0306666,-88.0571691,TwTKyjzx7WwE_JMjvk5TOQ,12609,321.58,-142.8,1.06
2888,2018-08,43.03674545373681,-87.97067221349035,-6HF0_D-FATaOVIemDUJBQ,1261,173.05,3.72,1.38
2889,2017-10,43.02932864631408,-88.05711280494594,_pD53Bl2jq7brKNAi3OMFg,12610,335.91,-98.02,0.97999996
2890,2017-10,43.0246420516045,-88.05726853197821,RTCUZo3mFdAU9_kMg3LmjQ,12611,340.03998,-120.939995,2.1299999
2891,2016-11,43.021854432579715,-88.05711268096078,vtcXzRgLRH7VsMWGUTVAZA,12612,0.5,-30.01,1.3
2892,2016-11,43.0236777,-88.0571118,BX2aAPHCvC_V6wbnkIoJQw,12613,1.5799999,-42.55,0.76
2893,2016-11,43.01822255481451,-88.05708391886309,Aji0elOn4ROwW67NgsKOHQ,12614,1.2099999,-71.77,0.42999998
2894,2011-10,43.02002879999999,-88.05710529999999,cjBjsEdkJ98bj7T9tC654A,12615,266.83,-58.26,1.68
2895,2011-10,43.0218848,-88.0501612,IW3wrGloZLRJg0K_CPh4sw,12616,268.02,-13.929999,1.23
2896,2011-08,43.023699,-88.0501868,ze9DMmJt4ElbzpWJTdrmdA,12617,320.75,-3.6599998,2.19
2897,2012-08,43.020075,-88.0501811,q0RQfPMBOQJMnpE0DtaltQ,12618,268.58,33.579998,0.39999998
2898,2016-10,42.985776200000004,-88.0442974,LzhMwNeS7UNfwl-VKqa51w,12619,181.45999,125.159996,1.79
2899,2017-08,43.038812159291496,-87.9721143567633,BMb2HXmzTkgzykyOtC-JBg,1262,144.56,98,0.90999997
2900,2018-08,42.99111428524207,-88.04469326779676,2ZU2Hq2SQ4DsbmKkBiE0pw,12620,215.2,-67.64,2.12
